galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
disk VELA27MRP 425944 4.720 1.34741784038 6 F160W 297.0203 0.0391 302.3366 0.0289 17.9454 0.0015 40.0677 0.0333 40.0677 0.0333 1.0000 0.0 0.7379 0.0009 84.9178 0.1082 0.189306284569 0.000e+00
bulge VELA27MRP 425944 4.720 1.34741784038 6 F160W 300.4944 0.0124 300.3230 0.0092 20.9624 0.0064 2.9226 0.0253 2.9226 0.0253 1.1826 0.0150 0.7094 0.0051 -82.9842 0.9446 0.063707156348 0.000e+00
disk VELA27MRP 425944 4.720 1.34741784038 7 F160W 301.5133 0.0469 301.2045 0.0259 17.9282 0.0014 42.1315 0.0360 42.1315 0.036 1.0000 0.0 0.5829 0.0007 -89.9268 0.0678 0.177178448241 0.000e+00
bulge VELA27MRP 425944 4.720 1.34741784038 7 F160W 300.3961 0.0141 300.2086 0.0082 20.6192 0.0083 4.9946 0.0584 4.9946 0.0584 1.4092 0.0167 0.4236 0.0026 83.8832 0.3018 0.0968929052858 0.000e+00
disk VELA27MRP 425944 4.720 1.34741784038 8 F160W 301.7097 0.0467 301.3466 0.0270 17.9134 0.0014 42.2206 0.0358 42.2206 0.0358 1.0000 0.0 0.6089 0.0007 88.4080 0.0755 0.17943641995 0.000e+00
bulge VELA27MRP 425944 4.720 1.34741784038 8 F160W 300.3287 0.0159 300.2444 0.0085 20.6687 0.0079 4.7483 0.0536 4.7483 0.0536 1.3376 0.0157 0.4536 0.0029 83.2554 0.3376 0.0859939383703 0.000e+00
disk VELA27MRP 429911 4.783 1.32558139535 0 F160W 300.9680 0.0453 298.6348 0.0508 17.8404 0.0019 41.9581 0.0486 41.9581 0.0486 1.0000 0.0 0.9438 0.0011 85.9178 0.8787 0.187006861097 0.000e+00
bulge VELA27MRP 429911 4.783 1.32558139535 0 F160W 300.5628 0.0123 300.6835 0.0138 20.8871 0.0082 2.7235 0.0365 2.7235 0.0365 1.3619 0.0223 0.9551 0.0095 44.4320 9.6483 0.0903396967321 0.000e+00
disk VELA27MRP 429911 4.783 1.32558139535 1 F160W 299.7985 0.0366 300.9203 0.0138 18.2731 0.0015 42.0259 0.0484 42.0259 0.0484 1.0000 0.0 0.2949 0.0004 -82.3901 0.0322 0.201497067807 0.000e+00
bulge VELA27MRP 429911 4.783 1.32558139535 1 F160W 287.3719 0.2393 299.6255 0.1232 19.8617 0.0071 64.1242 0.3068 64.1242 0.3068 0.5734 0.0045 0.7652 0.0023 89.4319 0.3887 0.269679317081 0.000e+00
disk VELA27MRP 429911 4.783 1.32558139535 5 F160W 299.9881 0.0507 299.8944 0.0354 17.8642 0.0015 43.0227 0.0390 43.0227 0.039 1.0000 0.0 0.7381 0.0009 85.6470 0.1396 0.159268347991 0.000e+00
bulge VELA27MRP 429911 4.783 1.32558139535 5 F160W 300.6889 0.0111 300.7016 0.0067 20.5927 0.0092 3.9807 0.0548 3.9807 0.0548 1.7335 0.0244 0.6051 0.0047 85.3660 0.5915 0.0569860821429 0.000e+00
disk VELA27MRP 429911 4.783 1.32558139535 6 F160W 302.4586 0.0423 300.2699 0.0324 17.8521 0.0014 42.2819 0.0338 42.2819 0.0338 1.0000 0.0 0.7144 0.0008 84.4858 0.1155 0.175642741119 0.000e+00
bulge VELA27MRP 429911 4.783 1.32558139535 6 F160W 300.3373 0.0102 300.7239 0.0062 20.7395 0.0068 3.2899 0.0300 3.2899 0.03 1.5089 0.0155 0.6663 0.0046 -86.0163 0.7291 0.0533451555459 0.000e+00
disk VELA27MRP 429911 4.783 1.32558139535 7 F160W 300.5934 0.0444 299.7691 0.0251 17.9425 0.0015 42.4115 0.0349 42.4115 0.0349 1.0000 0.0 0.6171 0.0007 89.0739 0.0719 0.192588594512 0.000e+00
bulge VELA27MRP 429911 4.783 1.32558139535 7 F160W 300.7990 0.0128 300.5473 0.0033 20.2942 0.0130 8.1671 0.1561 8.1671 0.1561 2.5305 0.0376 0.3223 0.0023 85.3978 0.1552 0.108158110854 0.000e+00
disk VELA27MRP 429911 4.783 1.32558139535 8 F160W 300.3494 0.0441 299.8414 0.0261 17.9241 0.0014 42.0378 0.0343 42.0378 0.0343 1.0000 0.0 0.6450 0.0007 88.3388 0.0821 0.179009618953 0.000e+00
bulge VELA27MRP 429911 4.783 1.32558139535 8 F160W 300.7719 0.0118 300.5728 0.0034 20.3806 0.0138 7.0049 0.1422 7.0049 0.1422 2.3954 0.0404 0.3556 0.0025 85.4203 0.2121 0.111117949159 0.000e+00
disk VELA27MRP 433990 4.846 1.30414746544 0 F160W 301.8217 0.0403 301.5340 0.0473 17.8153 0.0018 41.1339 0.0463 41.1339 0.0463 1.0000 0.0 0.9625 0.0011 -85.0458 1.2609 0.206187797893 0.000e+00
bulge VELA27MRP 433990 4.846 1.30414746544 0 F160W 300.4190 0.0109 300.6852 0.0122 20.9794 0.0078 2.4533 0.0308 2.4533 0.0308 1.4526 0.0246 0.9870 0.0105 27.7945 34.1240 0.0858620243292 0.000e+00
disk VELA27MRP 433990 4.846 1.30414746544 1 F160W 297.9442 0.0320 301.2910 0.0133 18.1535 0.0013 42.7739 0.0346 42.7739 0.0346 1.0000 0.0 0.3196 0.0004 -83.5162 0.0308 0.265028230347 0.000e+00
bulge VELA27MRP 433990 4.846 1.30414746544 1 F160W 295.9326 0.2601 298.6680 0.1437 20.1287 0.0081 61.3162 0.3507 61.3162 0.3507 0.6047 0.0050 0.8150 0.0023 75.8760 0.7468 0.244889287206 0.000e+00
disk VELA27MRP 433990 4.846 1.30414746544 5 F160W 302.1036 0.0437 301.1876 0.0314 17.8351 0.0013 42.1590 0.0344 42.159 0.0344 1.0000 0.0 0.7434 0.0008 89.2176 0.1262 0.173950197576 0.000e+00
bulge VELA27MRP 433990 4.846 1.30414746544 5 F160W 300.5890 0.0087 300.6484 0.0061 20.7523 0.0084 3.4267 0.0428 3.4267 0.0428 1.6758 0.0240 0.6280 0.0049 81.5244 0.6126 0.0654595914137 0.000e+00
disk VELA27MRP 433990 4.846 1.30414746544 6 F160W 300.3124 0.0417 301.9834 0.0292 17.8261 0.0013 41.8513 0.0337 41.8513 0.0337 1.0000 0.0 0.7151 0.0007 81.1469 0.1066 0.176490148059 0.000e+00
bulge VELA27MRP 433990 4.846 1.30414746544 6 F160W 300.2975 0.0092 300.5506 0.0048 20.8129 0.0084 3.1847 0.0402 3.1847 0.0402 1.6974 0.0259 0.6186 0.0052 -87.6420 0.5841 0.0460798484433 0.000e+00
disk VELA27MRP 433990 4.846 1.30414746544 7 F160W 302.9682 0.0401 300.9897 0.0224 17.8916 0.0012 42.2767 0.0314 42.2767 0.0314 1.0000 0.0 0.5943 0.0006 -87.6568 0.0632 0.187947796215 0.000e+00
bulge VELA27MRP 433990 4.846 1.30414746544 7 F160W 300.6430 0.0109 300.4874 0.0040 20.6752 0.0103 4.9830 0.0749 4.983 0.0749 1.8917 0.0289 0.4204 0.0030 81.7791 0.2765 0.0950151174832 0.000e+00
disk VELA27MRP 433990 4.846 1.30414746544 8 F160W 302.7577 0.0400 301.0057 0.0236 17.8788 0.0012 42.0897 0.0316 42.0897 0.0316 1.0000 0.0 0.6230 0.0006 -88.9101 0.0666 0.185354873241 0.000e+00
bulge VELA27MRP 433990 4.846 1.30414746544 8 F160W 300.5977 0.0097 300.5566 0.0041 20.6868 0.0090 4.5636 0.0610 4.5636 0.061 1.8710 0.0265 0.4430 0.0032 82.0161 0.2952 0.0750760414314 0.000e+00
disk VELA27MRP 439565 4.941 1.27272727273 0 F160W 300.1660 0.0455 299.4357 0.0433 17.8473 0.0018 40.6155 0.0468 40.6155 0.0468 1.0000 0.0 0.9496 0.0011 62.1566 0.9013 0.187537837039 0.000e+00
bulge VELA27MRP 439565 4.941 1.27272727273 0 F160W 300.5210 0.0093 300.5011 0.0097 20.9662 0.0075 2.4206 0.0276 2.4206 0.0276 1.4961 0.0254 0.9523 0.0100 9.8465 8.3161 0.0980647469147 0.000e+00
disk VELA27MRP 439565 4.941 1.27272727273 1 F160W 300.1770 0.0425 300.9059 0.0142 18.2748 0.0016 43.0980 0.0434 43.098 0.0434 1.0000 0.0 0.3241 0.0004 -85.6601 0.0328 0.220427913629 0.000e+00
bulge VELA27MRP 439565 4.941 1.27272727273 1 F160W 298.9650 0.2490 297.7693 0.1363 20.0952 0.0088 58.2329 0.3435 58.2329 0.3435 0.6562 0.0053 0.8126 0.0026 77.8918 0.7031 0.215024502465 0.000e+00
disk VELA27MRP 439565 4.941 1.27272727273 5 F160W 299.0141 0.0386 300.3920 0.0282 17.8354 0.0012 41.2317 0.0306 41.2317 0.0306 1.0000 0.0 0.7474 0.0007 -87.9994 0.1172 0.157553562593 0.000e+00
bulge VELA27MRP 439565 4.941 1.27272727273 5 F160W 300.5362 0.0072 300.4057 0.0055 20.8225 0.0079 3.0590 0.0352 3.059 0.0352 1.6604 0.0234 0.7094 0.0054 81.6518 0.7854 0.0654293823857 0.000e+00
disk VELA27MRP 439565 4.941 1.27272727273 6 F160W 301.4826 0.0419 299.2582 0.0287 17.8550 0.0013 41.4579 0.0320 41.4579 0.032 1.0000 0.0 0.6894 0.0008 82.5417 0.1036 0.160378621435 0.000e+00
bulge VELA27MRP 439565 4.941 1.27272727273 6 F160W 300.4856 0.0075 300.4126 0.0052 20.7693 0.0080 3.0969 0.0359 3.0969 0.0359 1.6440 0.0243 0.6221 0.0048 86.4778 0.5823 0.0552914414883 0.000e+00
disk VELA27MRP 439565 4.941 1.27272727273 7 F160W 299.4272 0.0390 300.5664 0.0216 17.8993 0.0012 40.6023 0.0296 40.6023 0.0296 1.0000 0.0 0.5852 0.0006 -85.8316 0.0643 0.173975582245 0.000e+00
bulge VELA27MRP 439565 4.941 1.27272727273 7 F160W 300.5801 0.0096 300.3632 0.0055 20.9827 0.0089 3.3125 0.0422 3.3125 0.0422 1.5367 0.0241 0.5308 0.0043 84.2482 0.4428 0.0705720956285 0.000e+00
disk VELA27MRP 439565 4.941 1.27272727273 8 F160W 298.9175 0.0383 300.5288 0.0226 17.8823 0.0012 40.8157 0.0289 40.8157 0.0289 1.0000 0.0 0.6120 0.0006 -85.7391 0.0692 0.171397044544 0.000e+00
bulge VELA27MRP 439565 4.941 1.27272727273 8 F160W 300.5703 0.0084 300.3975 0.0050 20.8814 0.0081 3.1523 0.0364 3.1523 0.0364 1.5649 0.0229 0.5817 0.0045 84.2273 0.4864 0.0608714168901 0.000e+00
disk VELA27MRP 443996 5.004 1.25225225225 0 F160W 302.1791 0.0398 299.1197 0.0417 17.8286 0.0015 41.0389 0.0413 41.0389 0.0413 1.0000 0.0 0.9136 0.0009 69.5935 0.4438 0.232575334713 0.000e+00
bulge VELA27MRP 443996 5.004 1.25225225225 0 F160W 300.5620 0.0093 300.5578 0.0092 21.0015 0.0069 2.4526 0.0264 2.4526 0.0264 1.4231 0.0220 0.9787 0.0087 -47.1427 17.6341 0.0640109913348 0.000e+00
disk VELA27MRP 443996 5.004 1.25225225225 1 F160W 298.5800 0.0387 300.1818 0.0135 18.2067 0.0014 43.5524 0.0353 43.5524 0.0353 1.0000 0.0 0.3139 0.0004 -89.2716 0.0298 0.237135837197 0.000e+00
bulge VELA27MRP 443996 5.004 1.25225225225 1 F160W 290.1592 0.2486 299.2149 0.1361 20.1178 0.0083 58.7329 0.3155 58.7329 0.3155 0.5860 0.0047 0.8291 0.0024 71.3818 0.8266 0.256133840172 0.000e+00
disk VELA27MRP 443996 5.004 1.25225225225 5 F160W 301.1613 0.0393 298.8081 0.0290 17.7941 0.0012 40.4059 0.0303 40.4059 0.0303 1.0000 0.0 0.7595 0.0008 -88.6185 0.1275 0.198232247445 0.000e+00
bulge VELA27MRP 443996 5.004 1.25225225225 5 F160W 300.6441 0.0105 300.5038 0.0069 20.9517 0.0080 2.9625 0.0332 2.9625 0.0332 1.4003 0.0199 0.7183 0.0059 87.0131 0.9189 0.0538636567537 0.000e+00
disk VELA27MRP 443996 5.004 1.25225225225 6 F160W 303.6613 0.0344 300.1429 0.0261 17.8168 0.0012 41.3895 0.0281 41.3895 0.0281 1.0000 0.0 0.6908 0.0007 88.5169 0.0917 0.196912366908 0.000e+00
bulge VELA27MRP 443996 5.004 1.25225225225 6 F160W 300.4482 0.0089 300.5289 0.0056 20.8193 0.0066 3.0894 0.0274 3.0894 0.0274 1.4564 0.0165 0.6545 0.0048 88.0656 0.6207 0.0672687116566 0.000e+00
disk VELA27MRP 448705 5.084 1.2271714922 0 F160W 301.8250 0.0408 301.5498 0.0435 17.8735 0.0016 41.5150 0.0446 41.515 0.0446 1.0000 0.0 0.8970 0.0009 72.0862 0.3842 0.195487717878 0.000e+00
bulge VELA27MRP 448705 5.084 1.2271714922 0 F160W 300.5857 0.0082 300.6729 0.0092 21.0635 0.0073 2.2012 0.0250 2.2012 0.025 1.4735 0.0257 0.9817 0.0091 -18.6842 20.4511 0.077392618379 0.000e+00
disk VELA27MRP 448705 5.084 1.2271714922 1 F160W 298.4013 0.0423 301.1501 0.0125 18.2388 0.0018 43.2213 0.0463 43.2213 0.0463 1.0000 0.0 0.2751 0.0004 88.8863 0.0265 0.220456343138 0.000e+00
bulge VELA27MRP 448705 5.084 1.2271714922 1 F160W 295.3925 0.2082 301.8402 0.1075 19.8390 0.0084 58.9868 0.2861 58.9868 0.2861 0.5854 0.0049 0.7674 0.0028 83.9641 0.3557 0.208551973669 0.000e+00
disk VELA27MRP 448705 5.084 1.2271714922 5 F160W 302.5813 0.0366 301.3555 0.0302 17.8488 0.0013 40.6029 0.0293 40.6029 0.0293 1.0000 0.0 0.7497 0.0008 88.8671 0.1255 0.169248236299 0.000e+00
bulge VELA27MRP 448705 5.084 1.2271714922 5 F160W 300.7199 0.0083 300.6126 0.0057 20.9981 0.0069 2.4932 0.0239 2.4932 0.0239 1.5596 0.0201 0.7596 0.0066 -88.5715 1.1245 0.0763592508603 0.000e+00
disk VELA27MRP 448705 5.084 1.2271714922 6 F160W 301.1256 0.0378 301.9222 0.0277 17.8424 0.0012 41.7310 0.0289 41.731 0.0289 1.0000 0.0 0.7089 0.0007 -86.1402 0.1008 0.157662284924 0.000e+00
bulge VELA27MRP 448705 5.084 1.2271714922 6 F160W 300.3771 0.0069 300.6245 0.0050 20.9247 0.0062 2.6014 0.0225 2.6014 0.0225 1.6053 0.0190 0.6958 0.0056 87.1837 0.7543 0.051789628275 0.000e+00
disk VELA27MRP 448705 5.084 1.2271714922 7 F160W 302.3965 0.0394 300.5991 0.0226 17.8708 0.0012 39.7422 0.0295 39.7422 0.0295 1.0000 0.0 0.5997 0.0006 -87.4744 0.0732 0.164981483306 0.000e+00
bulge VELA27MRP 448705 5.084 1.2271714922 7 F160W 300.6809 0.0105 300.5043 0.0052 21.1509 0.0084 2.7030 0.0316 2.703 0.0316 1.3430 0.0235 0.5689 0.0052 -89.0028 0.5369 0.0676074802707 0.000e+00
disk VELA27MRP 448705 5.084 1.2271714922 8 F160W 302.3681 0.0320 300.5897 0.0240 17.8684 0.0013 39.5243 0.0287 39.5243 0.0287 1.0000 0.0 0.6264 0.0007 -88.6075 0.0777 0.161683064475 0.000e+00
bulge VELA27MRP 448705 5.084 1.2271714922 8 F160W 300.7265 0.0103 300.5304 0.0055 21.1326 0.0066 2.5521 0.0226 2.5521 0.0226 1.3221 0.0179 0.6157 0.0056 -88.7882 0.6358 0.069999353791 0.000e+00
disk VELA27MRP 453727 5.163 1.20264317181 0 F160W 300.7797 0.0453 299.4749 0.0435 17.8723 0.0016 41.3049 0.0492 41.3049 0.0492 1.0000 0.0 0.9129 0.0010 70.6660 0.4493 0.196994248686 0.000e+00
bulge VELA27MRP 453727 5.163 1.20264317181 0 F160W 300.4781 0.0078 300.6467 0.0088 21.0151 0.0072 2.1874 0.0243 2.1874 0.0243 1.4604 0.0259 0.9850 0.0088 30.8373 24.6464 0.0770077666494 0.000e+00
disk VELA27MRP 453727 5.163 1.20264317181 1 F160W 301.0993 0.0418 300.3618 0.0118 18.2164 0.0017 43.1574 0.0475 43.1574 0.0475 1.0000 0.0 0.2745 0.0004 88.6606 0.0256 0.196313491592 0.000e+00
bulge VELA27MRP 453727 5.163 1.20264317181 1 F160W 300.2298 0.2098 300.9327 0.1032 19.8946 0.0083 61.5278 0.2272 61.5278 0.2272 0.5233 0.0035 0.7284 0.0025 84.9521 0.2135 0.198289382143 0.000e+00
disk VELA27MRP 453727 5.163 1.20264317181 5 F160W 300.3083 0.0375 299.8439 0.0279 17.8375 0.0012 39.9635 0.0256 39.9635 0.0256 1.0000 0.0 0.7644 0.0007 -88.5963 0.1268 0.15844961683 0.000e+00
bulge VELA27MRP 453727 5.163 1.20264317181 5 F160W 300.5720 0.0073 300.5970 0.0055 20.9882 0.0053 2.4382 0.0173 2.4382 0.0173 1.3610 0.0147 0.7209 0.0052 -89.7129 0.8257 0.0611562093984 0.000e+00
disk VELA27MRP 453727 5.163 1.20264317181 6 F160W 301.0370 0.0284 300.2544 0.0255 17.8425 0.0011 41.9066 0.0230 41.9066 0.023 1.0000 0.0 0.7035 0.0006 -88.3185 0.0921 0.171044072689 0.000e+00
bulge VELA27MRP 453727 5.163 1.20264317181 6 F160W 300.3944 0.0067 300.5385 0.0046 20.9496 0.0046 2.6033 0.0168 2.6033 0.0168 1.4702 0.0146 0.6778 0.0046 -86.5896 0.6417 0.0386487108242 0.000e+00
disk VELA27MRP 453727 5.163 1.20264317181 7 F160W 299.2216 0.0371 300.1479 0.0211 17.8620 0.0012 40.3944 0.0233 40.3944 0.0233 1.0000 0.0 0.5894 0.0006 -88.7756 0.0643 0.148388831499 0.000e+00
bulge VELA27MRP 453727 5.163 1.20264317181 7 F160W 300.6205 0.0087 300.5344 0.0047 20.9753 0.0060 2.6635 0.0220 2.6635 0.022 1.2987 0.0166 0.5812 0.0043 87.3349 0.4674 0.0518676524808 0.000e+00
disk VELA27MRP 453727 5.163 1.20264317181 8 F160W 299.3385 0.0370 300.0870 0.0221 17.8563 0.0012 40.0592 0.0221 40.0592 0.0221 1.0000 0.0 0.6235 0.0006 -89.2561 0.0715 0.155257143079 0.000e+00
bulge VELA27MRP 453727 5.163 1.20264317181 8 F160W 300.6167 0.0085 300.5466 0.0049 20.9893 0.0058 2.5756 0.0204 2.5756 0.0204 1.2879 0.0159 0.6116 0.0045 88.1277 0.5204 0.057069164937 0.000e+00
disk VELA27MRP 459215 5.243 1.17864923747 0 F160W 300.1400 0.0364 300.4971 0.0444 17.9062 0.0017 40.7867 0.0394 40.7867 0.0394 1.0000 0.0 0.9165 0.0010 74.3456 0.4950 0.192982950734 0.000e+00
bulge VELA27MRP 459215 5.243 1.17864923747 0 F160W 300.4590 0.0066 300.5732 0.0067 21.0408 0.0075 2.2600 0.0259 2.26 0.0259 1.3965 0.0255 0.9574 0.0089 58.2799 8.9955 0.0768669621039 0.000e+00
disk VELA27MRP 459215 5.243 1.17864923747 1 F160W 299.1254 0.0407 300.5935 0.0122 18.3196 0.0016 42.9632 0.0442 42.9632 0.0442 1.0000 0.0 0.2823 0.0004 89.0526 0.0272 0.173053827515 0.000e+00
bulge VELA27MRP 459215 5.243 1.17864923747 1 F160W 301.9221 0.2067 298.5057 0.1040 19.9160 0.0073 59.9208 0.2890 59.9208 0.289 0.6027 0.0049 0.7301 0.0021 78.6816 0.3433 0.201418242263 0.000e+00
disk VELA27MRP 459215 5.243 1.17864923747 5 F160W 299.7344 0.0279 301.1172 0.0280 17.8695 0.0012 40.6370 0.0254 40.637 0.0254 1.0000 0.0 0.7502 0.0007 89.6480 0.1200 0.153741435507 0.000e+00
bulge VELA27MRP 459215 5.243 1.17864923747 5 F160W 300.5411 0.0074 300.4506 0.0055 21.0147 0.0054 2.4457 0.0182 2.4457 0.0182 1.4095 0.0165 0.7568 0.0058 85.8704 0.9816 0.0685734671952 0.000e+00
disk VELA27MRP 459215 5.243 1.17864923747 6 F160W 300.0670 0.0296 299.9782 0.0251 17.8828 0.0012 41.4134 0.0229 41.4134 0.0229 1.0000 0.0 0.6860 0.0007 -85.9240 0.0868 0.162758092786 0.000e+00
bulge VELA27MRP 459215 5.243 1.17864923747 6 F160W 300.4137 0.0068 300.3937 0.0046 20.9007 0.0049 2.6590 0.0171 2.659 0.0171 1.5330 0.0143 0.6580 0.0047 -87.5172 0.5901 0.0351070199472 0.000e+00
disk VELA27MRP 459215 5.243 1.17864923747 7 F160W 300.4881 0.0358 301.0704 0.0211 17.8900 0.0012 39.0120 0.0234 39.012 0.0234 1.0000 0.0 0.6033 0.0006 -87.9628 0.0680 0.159165813712 0.000e+00
bulge VELA27MRP 459215 5.243 1.17864923747 7 F160W 300.6082 0.0091 300.3707 0.0056 21.1104 0.0065 2.5484 0.0223 2.5484 0.0223 1.2389 0.0166 0.6074 0.0047 85.9119 0.5552 0.0849746355542 0.000e+00
disk VELA27MRP 459215 5.243 1.17864923747 8 F160W 300.0193 0.0332 301.1069 0.0222 17.8773 0.0012 39.9618 0.0214 39.9618 0.0214 1.0000 0.0 0.6216 0.0006 -88.3074 0.0709 0.168269928611 0.000e+00
bulge VELA27MRP 459215 5.243 1.17864923747 8 F160W 300.5885 0.0083 300.3889 0.0054 21.0738 0.0055 2.4924 0.0186 2.4924 0.0186 1.2982 0.0149 0.6502 0.0050 85.4699 0.6324 0.0764555867462 0.000e+00
disk VELA27MRP 465506 5.355 1.14592274678 0 F160W 303.2375 0.0418 299.2444 0.0426 17.6781 0.0015 41.7186 0.0365 41.7186 0.0365 1.0000 0.0 0.9239 0.0008 74.7633 0.4391 0.400220391319 0.000e+00
bulge VELA27MRP 465506 5.355 1.14592274678 0 F160W 301.5706 0.0168 299.6899 0.0415 22.6590 2.6972 0.0197 0.1623 0.0197 0.1623 19.9982 44.2430 0.3337 0.0712 -35.5674 9.1737 0 0.000e+00
disk VELA27MRP 465506 5.355 1.14592274678 1 F160W 296.9800 0.0419 300.6225 0.0129 18.3620 0.0025 42.0864 0.0499 42.0864 0.0499 1.0000 0.0 0.2605 0.0005 -88.9712 0.0295 0.231946592368 0.000e+00
bulge VELA27MRP 465506 5.355 1.14592274678 1 F160W 291.6890 0.1339 299.4740 0.0765 19.5448 0.0077 58.6390 0.2554 58.639 0.2554 0.5342 0.0046 0.6047 0.0017 84.8729 0.1496 0.227222828565 0.000e+00
disk VELA27MRP 465506 5.355 1.14592274678 5 F160W 302.2028 0.0310 298.3688 0.0292 17.8336 0.0013 40.8404 0.0235 40.8404 0.0235 1.0000 0.0 0.7133 0.0007 86.0014 0.1100 0.166932659031 0.000e+00
bulge VELA27MRP 465506 5.355 1.14592274678 5 F160W 300.5242 0.0088 300.5303 0.0070 20.9812 0.0060 2.5197 0.0195 2.5197 0.0195 1.3567 0.0153 0.8008 0.0066 -88.4120 1.3844 0.0827089917865 0.000e+00
disk VELA27MRP 465506 5.355 1.14592274678 6 F160W 304.4109 0.0327 301.5558 0.0277 17.8450 0.0013 41.5190 0.0261 41.519 0.0261 1.0000 0.0 0.6870 0.0007 -85.8212 0.0933 0.175014128583 0.000e+00
bulge VELA27MRP 465506 5.355 1.14592274678 6 F160W 300.4994 0.0083 300.5005 0.0055 20.8731 0.0058 2.8334 0.0210 2.8334 0.021 1.4704 0.0145 0.6860 0.0054 82.0704 0.7395 0.051769123568 0.000e+00
disk VELA27MRP 465506 5.355 1.14592274678 7 F160W 301.0578 0.0310 298.4696 0.0227 17.8573 0.0013 39.9664 0.0280 39.9664 0.028 1.0000 0.0 0.5790 0.0006 87.1329 0.0654 0.152282138136 0.000e+00
bulge VELA27MRP 465506 5.355 1.14592274678 7 F160W 300.4808 0.0104 300.5403 0.0064 20.9592 0.0063 2.8448 0.0227 2.8448 0.0227 1.2882 0.0143 0.6255 0.0050 -88.7974 0.6257 0.0624495847509 0.000e+00
disk VELA27MRP 465506 5.355 1.14592274678 8 F160W 301.0948 0.0334 298.4426 0.0238 17.8476 0.0013 40.4588 0.0276 40.4588 0.0276 1.0000 0.0 0.5994 0.0006 86.6802 0.0701 0.154546489235 0.000e+00
bulge VELA27MRP 465506 5.355 1.14592274678 8 F160W 300.4897 0.0099 300.5399 0.0064 20.9547 0.0063 2.7947 0.0233 2.7947 0.0233 1.3168 0.0152 0.6611 0.0054 -88.5654 0.7137 0.0658919600545 0.000e+00
disk VELA27MRP 469601 5.419 1.12765957447 0 F160W 301.4153 0.0329 301.1712 0.0324 17.8365 0.0014 39.3138 0.0322 39.3138 0.0322 1.0000 0.0 0.9698 0.0008 57.7553 1.2091 0.307576717835 0.000e+00
bulge VELA27MRP 469601 5.419 1.12765957447 0 F160W 300.5006 0.0035 300.6564 0.0612 21.8682 2.9990 5.497e-03 5.090e-02 0.005497 0.0509 19.9971 44.9059 0.4602 0.1356 -17.7280 11.4935 0 0.000e+00
disk VELA27MRP 469601 5.419 1.12765957447 1 F160W 303.6134 0.0333 300.6348 0.0120 18.2902 0.0012 38.6723 0.0367 38.6723 0.0367 1.0000 0.0 0.3451 0.0004 88.1894 0.0259 0.165241885292 0.000e+00
bulge VELA27MRP 469601 5.419 1.12765957447 1 F160W 249.2581 0.0568 301.1515 0.0405 19.7948 0.0033 30.7120 0.1069 30.712 0.1069 1.5142 0.0056 0.7357 0.0021 -84.8038 0.3383 0.195359880244 0.000e+00
disk VELA27MRP 469601 5.419 1.12765957447 5 F160W 301.9753 0.0327 300.5480 0.0252 17.8607 0.0011 40.0255 0.0256 40.0255 0.0256 1.0000 0.0 0.7282 0.0006 -88.8101 0.0975 0.152667379754 0.000e+00
bulge VELA27MRP 469601 5.419 1.12765957447 5 F160W 300.6093 0.0072 300.4764 0.0054 21.0927 0.0052 2.2528 0.0162 2.2528 0.0162 1.3189 0.0159 0.7950 0.0057 -86.8254 1.1617 0.0782533593063 0.000e+00
disk VELA27MRP 469601 5.419 1.12765957447 6 F160W 300.3577 0.0286 301.6526 0.0231 17.8598 0.0011 41.0096 0.0238 41.0096 0.0238 1.0000 0.0 0.6921 0.0006 89.0295 0.0793 0.150406147917 0.000e+00
bulge VELA27MRP 469601 5.419 1.12765957447 6 F160W 300.5818 0.0064 300.5780 0.0045 21.0370 0.0047 2.3075 0.0164 2.3075 0.0164 1.3681 0.0166 0.7103 0.0048 85.0596 0.7029 0.0441497682863 0.000e+00
disk VELA27MRP 469601 5.419 1.12765957447 7 F160W 302.2009 0.0348 300.2711 0.0194 17.9095 0.0011 39.5754 0.0223 39.5754 0.0223 1.0000 0.0 0.5692 0.0005 -88.5639 0.0571 0.147272423381 0.000e+00
bulge VELA27MRP 469601 5.419 1.12765957447 7 F160W 300.5499 0.0080 300.4615 0.0049 21.1083 0.0059 2.3991 0.0194 2.3991 0.0194 1.2499 0.0170 0.6385 0.0048 -88.8545 0.5800 0.0694465321845 0.000e+00
disk VELA27MRP 469601 5.419 1.12765957447 8 F160W 302.1114 0.0343 300.3111 0.0204 17.8927 0.0011 40.2524 0.0223 40.2524 0.0223 1.0000 0.0 0.5906 0.0006 -88.2688 0.0600 0.14498823113 0.000e+00
bulge VELA27MRP 469601 5.419 1.12765957447 8 F160W 300.5632 0.0073 300.4601 0.0049 21.0652 0.0057 2.3993 0.0190 2.3993 0.019 1.3243 0.0169 0.6812 0.0049 -89.3571 0.6728 0.073674389441 0.000e+00
disk VELA27MRP 474993 5.500 1.10526315789 0 F160W 300.3333 0.0432 300.2175 0.0384 17.9011 0.0014 41.9160 0.0397 41.916 0.0397 1.0000 0.0 0.8779 0.0008 73.1274 0.2924 0.177943413638 0.000e+00
